pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,fare_amount
40.583948,-73.737688,40.842108,-73.978787,1,85.74
40.723658,-73.846141,40.758281,-73.763051,1,20.04
40.854535,-73.986911,40.683466,-74.014660,3,76.57
40.785848,-73.721395,40.733890,-74.015749,4,66.57
40.831040,-73.944023,40.610938,-73.991228,1,58.63
40.581940,-73.974461,40.864642,-73.833895,3,88.69
40.603261,-73.888343,40.875029,-74.013853,1,82.94
40.778981,-73.926986,40.689430,-73.816390,1,35.74
40.823443,-73.790370,40.758061,-73.851428,5,25.04
40.672436,-74.006193,40.849770,-73.755819,1,70.83
40.857740,-73.818891,40.889642,-73.943368,1,25.43
40.834071,-73.808443,40.636548,-73.804630,6,54.70
40.832080,-73.951093,40.805497,-73.902085,1,14.31
40.600989,-73.944206,40.571107,-73.742445,2,41.63
40.849433,-73.835759,40.642905,-73.893742,2,57.03
40.656124,-73.810668,40.612880,-73.952461,2,33.46
40.803646,-73.908231,40.755938,-74.027072,4,30.62
40.784831,-74.029942,40.715581,-73.799115,2,47.70
40.640419,-73.772933,40.638394,-73.886111,1,53.81
40.721715,-73.790970,40.756037,-73.730409,1,16.48
40.685563,-73.901809,40.809321,-73.781474,1,42.17
40.640554,-73.754169,40.753644,-73.774536,2,32.01
40.759366,-73.918557,40.567404,-73.759776,2,63.62
40.710893,-74.027459,40.615076,-73.802051,1,60.04
40.673064,-73.811941,40.681948,-73.845043,2,11.34
40.579430,-73.907031,40.760981,-73.937427,3,54.42
40.679750,-73.923024,40.849295,-74.007124,1,46.47
40.574684,-73.870140,40.714124,-73.910949,2,43.45
40.609414,-73.993259,40.740574,-73.849429,2,79.76
40.801940,-73.842153,40.632385,-73.792327,3,49.07
40.653637,-73.959620,40.815703,-73.900902,1,87.30
40.701613,-73.770929,40.744195,-73.962355,1,44.22
40.801034,-73.801290,40.784108,-73.762427,5,13.66
40.840433,-73.733897,40.561615,-73.914014,1,75.36
40.575943,-73.869139,40.610224,-74.024096,1,34.99
40.897518,-74.018109,40.667073,-73.806728,2,77.63
40.656796,-73.748093,40.672921,-73.937322,3,37.20
40.869151,-73.852102,40.792208,-73.779163,3,28.32
40.801082,-73.903784,40.873161,-73.942583,2,22.09
40.659473,-73.843980,40.755056,-73.843300,3,30.04
40.766184,-73.884271,40.726126,-73.789953,1,24.59
40.772345,-73.774145,40.628453,-73.917658,5,54.91
40.738119,-73.725910,40.706267,-73.790103,1,15.91
40.808590,-73.805501,40.752621,-73.727118,1,25.36
40.609809,-73.968260,40.595837,-73.963663,2,6.59
40.690953,-74.012716,40.832041,-73.772089,1,67.16
40.874400,-74.026166,40.584262,-73.917043,1,82.86
40.580950,-73.753534,40.859235,-73.725438,1,76.74
40.696560,-73.978183,40.696224,-73.901464,2,17.10
40.888395,-73.805592,40.700253,-73.965023,2,64.48
40.638504,-73.816739,40.599341,-74.003978,1,39.06
40.759806,-73.918325,40.785231,-73.958604,1,13.40
40.808734,-73.916057,40.691816,-73.726254,3,54.76
40.854381,-74.005347,40.772676,-73.930152,2,27.33
40.579565,-73.749557,40.569276,-74.009084,1,54.52
40.615666,-73.875857,40.799462,-73.897483,4,55.33
40.760177,-73.920654,40.828938,-73.782248,1,30.59
40.766292,-73.840273,40.687926,-73.913736,2,27.04
40.590463,-73.770436,40.681727,-73.905516,2,42.34
40.895115,-74.003762,40.812026,-73.836495,2,46.52
40.736235,-73.825828,40.782742,-73.782406,1,17.56
40.605342,-73.814831,40.892897,-73.894974,1,73.73
40.808492,-73.844174,40.858004,-73.746452,3,24.91
40.582184,-73.911596,40.804791,-73.737640,2,66.40
40.677324,-73.878800,40.889765,-73.950577,1,61.91
40.734341,-73.727571,40.677340,-74.001451,1,60.92
40.760221,-73.793921,40.896120,-73.734158,1,80.43
40.586617,-73.963751,40.868194,-73.937408,1,71.51
40.718642,-73.810503,40.728376,-73.860286,2,13.60
40.587317,-73.902484,40.574139,-73.907522,1,5.30
40.618057,-73.851529,40.582258,-73.759574,1,23.22
40.713751,-74.006053,40.879563,-73.773361,1,68.82
40.809340,-73.949604,40.576544,-73.808824,1,73.86
40.636473,-73.827240,40.801218,-74.007463,1,54.52
40.767624,-73.886797,40.765034,-73.744085,4,30.73
40.638266,-73.738007,40.893623,-73.894534,2,78.62
40.773686,-73.797963,40.629244,-73.786984,1,42.88
40.771641,-73.980996,40.642379,-73.723576,1,70.95
40.683923,-73.895843,40.662887,-74.017244,1,31.56
40.603156,-73.845097,40.877407,-74.009777,4,87.67
40.651211,-74.000356,40.810422,-73.907253,1,47.49
40.697019,-73.829412,40.776283,-73.852218,2,25.88
40.779473,-73.943105,40.840953,-73.990261,1,21.32
40.754182,-73.914089,40.808008,-73.827850,3,23.42
40.824649,-73.825442,40.818751,-74.003845,3,42.39
40.607421,-73.909921,40.673430,-73.834610,1,28.32
40.719839,-73.816759,40.798343,-73.819025,2,25.11
40.741900,-73.795734,40.809202,-73.818584,3,22.60
40.718065,-73.906768,40.880620,-73.802171,4,47.87
40.641437,-73.876840,40.675508,-73.801898,4,19.48
40.790490,-73.915335,40.813423,-73.863203,3,16.56
40.849293,-73.934636,40.878316,-73.927427,4,10.87
40.822310,-73.799147,40.628113,-73.809745,1,54.41
40.625794,-73.846444,40.631209,-73.833536,2,5.41
40.670749,-74.029874,40.612905,-73.760976,1,54.45
40.794525,-73.836581,40.585503,-73.911271,1,62.67
40.712257,-73.980382,40.645182,-73.775997,1,47.83
40.823979,-73.986926,40.774578,-73.997907,2,14.24
40.665448,-73.808468,40.874249,-73.890404,1,58.90
40.873186,-73.982153,40.788723,-73.915584,1,27.20
40.682755,-73.753872,40.757990,-73.950248,5,46.22
40.795253,-73.819462,40.615934,-73.874492,3,48.57
40.781244,-73.843039,40.584230,-73.774584,2,56.21
40.686188,-73.948951,40.652973,-73.975305,1,11.13
40.819738,-73.780387,40.633505,-73.891658,1,61.40
40.659833,-73.878760,40.573009,-73.972511,1,30.36
40.899792,-73.727687,40.782120,-73.992399,1,70.59
40.870043,-73.852802,40.788973,-73.939222,1,32.46
40.746922,-73.921630,40.601778,-73.957749,4,43.95
40.560416,-73.800498,40.698884,-73.840416,3,39.94
40.893391,-74.024148,40.616813,-73.915435,2,81.01
40.596849,-73.960478,40.792764,-73.906779,1,55.21
40.896386,-73.723808,40.716899,-73.846312,1,56.11
40.634651,-73.935878,40.650314,-73.865776,5,19.56
40.885410,-73.789948,40.692586,-73.841954,5,60.64
40.614785,-73.898088,40.820401,-73.895820,2,58.10
40.793540,-73.954040,40.830300,-73.905798,4,16.20
40.861360,-73.987565,40.601493,-73.994659,2,134.07
40.598234,-73.987003,40.757241,-73.923762,1,45.50
40.678770,-73.999987,40.827944,-73.908361,2,49.74
40.600442,-74.013710,40.748737,-73.878349,2,51.04
40.605867,-73.837501,40.895507,-73.731540,1,77.96
40.795267,-73.798136,40.623319,-73.986455,1,66.65
40.576009,-73.789066,40.612113,-73.940066,1,31.45
40.615556,-73.812912,40.872182,-73.987866,1,72.70
40.634668,-73.833951,40.636757,-73.854134,1,4.79
40.895210,-73.759632,40.629453,-73.763845,2,74.43
40.823425,-73.954332,40.898952,-73.809622,3,38.82
40.621308,-73.873245,40.847053,-74.012738,1,66.10
40.787916,-73.923531,40.836179,-73.786873,3,36.97
40.769076,-73.882132,40.872914,-73.807894,1,37.53
40.561011,-73.735754,40.757986,-73.885114,1,63.08
40.824480,-73.985871,40.749042,-73.993355,1,21.75
40.619215,-73.803250,40.804146,-73.919986,1,55.00
40.715125,-73.780728,40.768222,-73.881258,1,28.02
40.616703,-73.971089,40.635618,-73.917576,2,13.95
40.609542,-73.981722,40.572604,-73.853104,1,29.16
40.874347,-73.824908,40.595957,-73.730386,3,82.57
40.804004,-73.811672,40.638058,-73.909493,3,47.39
40.781867,-73.925402,40.571713,-73.834799,1,60.47
40.671928,-74.019902,40.596858,-74.024075,1,23.19
40.723332,-73.802799,40.855263,-73.939252,1,45.33
40.782179,-73.784008,40.796404,-73.933924,2,33.39
40.746754,-73.722161,40.886978,-74.008351,1,72.28
40.606158,-73.737701,40.793631,-73.722176,1,104.89
40.677120,-73.731981,40.863935,-73.801825,1,52.79
40.815854,-73.997006,40.813312,-74.024703,1,9.03
40.771034,-73.758136,40.599137,-73.998166,1,63.62
40.824392,-73.965201,40.642510,-73.835842,3,62.57
40.743405,-73.909678,40.734340,-73.891477,1,7.51
40.667644,-73.879612,40.655268,-73.959414,1,19.37
40.792451,-73.791381,40.737081,-73.909935,1,34.30
40.836327,-74.022119,40.605769,-73.937119,1,65.28
40.563642,-73.923790,40.770331,-73.909601,1,61.31
40.699484,-73.981800,40.838749,-73.913020,2,39.64
40.704850,-73.840281,40.836132,-73.742512,1,40.74
40.787332,-73.761568,40.761166,-73.854399,2,23.40
40.645156,-74.017748,40.621022,-73.796794,1,74.83
40.632951,-73.792749,40.667439,-73.850458,1,20.25
40.777354,-73.977493,40.736418,-73.785045,1,45.81
40.726919,-73.923724,40.714206,-73.722778,1,39.73
40.570601,-73.752325,40.815221,-73.910448,2,78.80
40.751121,-73.953690,40.810244,-73.955694,2,19.51
40.804327,-73.870997,40.663158,-73.857628,2,40.24
40.759813,-73.784316,40.877484,-73.791370,1,34.45
40.755666,-73.917756,40.772700,-73.872918,1,14.69
40.750053,-73.939704,40.701782,-73.758722,2,43.29
40.610584,-73.721082,40.696220,-73.754432,1,26.60
40.815134,-73.774895,40.752697,-73.726602,2,23.07
40.784076,-74.005371,40.856266,-73.901302,1,28.59
40.892474,-73.737372,40.757086,-73.888519,1,49.43
40.576332,-73.747019,40.621989,-73.929912,1,41.82
40.678328,-73.879276,40.621946,-73.724974,2,39.96
40.768791,-73.748922,40.898065,-73.937834,1,55.26
40.597139,-73.752306,40.626766,-73.725456,1,12.03
40.875488,-73.936938,40.595582,-73.870853,2,85.42
40.594060,-73.794149,40.653412,-73.984692,5,46.69
40.766857,-73.944304,40.579113,-73.981666,2,54.75
40.663190,-73.990662,40.773599,-73.897553,1,36.61
40.588412,-73.765390,40.594572,-73.992495,3,51.35
40.568868,-73.973831,40.683694,-73.952066,1,31.50
40.859888,-73.970698,40.751058,-73.810534,4,48.21
40.765022,-73.907678,40.622356,-73.758719,2,51.20
40.756518,-73.912582,40.863847,-73.760238,1,42.86
40.839421,-74.015284,40.703339,-73.978889,1,35.41
40.724781,-73.981076,40.656996,-74.019938,1,23.48
40.686998,-73.763762,40.815400,-73.934544,1,91.93
40.773064,-73.822187,40.590755,-73.778993,3,51.24
40.761196,-73.913695,40.761699,-73.848757,4,18.28
40.699557,-73.923613,40.686237,-73.902753,2,8.32
40.581238,-73.879990,40.596326,-73.734025,2,28.01
40.641824,-73.893844,40.841627,-73.888997,1,53.67
40.738242,-73.754137,40.572989,-73.976430,1,116.74
40.766594,-73.981775,40.633850,-73.939190,1,37.62
40.770536,-73.903793,40.766392,-73.942527,1,9.92
40.662612,-73.995769,40.720279,-73.767933,1,51.66
40.733780,-73.974458,40.693364,-73.910427,3,18.33
40.805329,-73.899476,40.629425,-73.746409,1,56.57
40.657932,-73.902887,40.831227,-73.844876,1,44.57
40.780043,-73.732668,40.765390,-73.850538,2,26.28
40.623777,-73.811430,40.583193,-73.807534,2,15.91
40.620611,-73.726581,40.757481,-73.739933,1,36.76
40.608704,-73.733159,40.570915,-73.916720,1,37.14
40.811931,-73.762887,40.853304,-73.829738,1,22.12
40.631453,-73.830928,40.571818,-73.982760,1,35.17
40.734212,-73.817314,40.793450,-73.801428,1,17.16
40.686122,-73.732575,40.615446,-73.743687,2,21.79
40.860609,-73.979838,40.763262,-73.936753,2,34.02
40.694041,-73.916388,40.764195,-73.945026,1,23.10
40.742681,-73.860334,40.639335,-73.844370,2,28.29
40.593078,-73.773227,40.819797,-73.859207,1,63.95
40.562621,-73.813978,40.799178,-73.751038,4,68.49
40.615152,-73.925650,40.661365,-73.798971,2,33.86
40.744777,-74.019353,40.615414,-73.831086,3,54.99
40.654794,-73.797343,40.835535,-73.795473,1,53.00
40.777800,-73.820350,40.573690,-73.985807,1,61.12
40.759825,-74.025130,40.577516,-73.838574,1,61.87
40.817512,-73.761829,40.829089,-73.763720,2,4.98
40.693961,-73.844354,40.756825,-73.734998,3,30.54
40.789252,-73.783824,40.589245,-73.867700,1,55.13
40.837392,-73.969934,40.742194,-73.823213,5,43.92
40.658082,-73.990471,40.609787,-73.879814,1,29.27
40.718050,-73.779533,40.721778,-73.734377,1,10.16
40.863237,-73.789284,40.715796,-73.783439,1,41.41
40.800512,-73.933747,40.719310,-73.789280,1,35.88
40.785396,-73.962405,40.891816,-73.918510,1,30.46
40.754164,-74.028840,40.716139,-73.797582,1,94.08
40.805435,-73.826674,40.837749,-73.744421,4,21.27
40.899871,-73.949134,40.852738,-73.757356,1,47.44
40.870707,-74.021526,40.752928,-73.814759,1,63.00
40.895507,-74.000962,40.723746,-73.798656,1,110.60
40.856205,-73.822325,40.721467,-73.897687,1,41.16
40.876261,-73.985845,40.842473,-74.028910,2,17.53
40.895583,-73.786875,40.784381,-73.922671,2,41.56
40.779435,-73.944742,40.751361,-73.871044,1,17.16
40.590214,-73.944326,40.697986,-73.984177,2,29.88
40.728916,-73.888327,40.849258,-74.026293,1,47.40
40.860156,-73.974481,40.708383,-73.966474,3,42.26
40.873809,-73.793271,40.682625,-73.811809,1,53.45
40.674851,-73.773366,40.697067,-73.881671,1,26.71
40.746998,-73.736191,40.770084,-73.952845,3,45.97
40.600566,-73.798523,40.843820,-73.772954,2,63.22
40.723061,-73.993789,40.712791,-73.810238,5,41.59
40.576529,-73.772295,40.865798,-73.738766,1,84.25
40.782695,-73.850374,40.703441,-73.763939,3,29.77
40.563124,-73.796185,40.810094,-74.011774,5,85.67
40.639237,-73.969282,40.846557,-73.807685,1,72.60
40.803965,-74.026553,40.726140,-73.850380,1,43.98
40.689275,-73.792295,40.580987,-73.766176,2,35.40
40.897079,-73.974883,40.734755,-73.879112,3,53.12
40.854983,-73.734090,40.671800,-73.830809,1,55.51
40.698631,-73.991936,40.800716,-73.761778,1,57.47
40.768236,-73.985940,40.657995,-73.935637,2,33.23
40.843153,-73.845354,40.836109,-73.975808,1,24.20
40.783906,-74.008386,40.862267,-73.963622,2,26.49
40.635039,-74.027769,40.746530,-74.020915,1,31.19
40.680737,-73.952819,40.650576,-73.912167,1,19.54
40.852452,-73.863380,40.879377,-73.931094,1,16.56
40.702098,-73.972260,40.755591,-73.779948,1,43.00
40.805425,-73.820442,40.726848,-73.934647,4,29.56
40.631347,-73.853062,40.737389,-73.825056,1,27.55
40.870451,-74.010202,40.754335,-73.862734,2,44.44
40.709718,-73.991639,40.793948,-73.739554,3,55.75
40.710397,-73.895076,40.874560,-74.013235,1,53.99
40.889546,-73.775328,40.624016,-73.813433,2,79.93
40.794167,-73.882716,40.660007,-73.728972,3,46.10
40.814939,-73.816893,40.848672,-73.886761,2,21.23
40.623214,-73.963605,40.647451,-73.892121,2,20.60
40.816264,-74.025073,40.826119,-73.897289,1,30.88
40.806244,-73.788628,40.626826,-73.790654,1,51.13
40.588685,-73.732810,40.621893,-73.883586,2,36.83
40.560144,-73.848514,40.810051,-73.901495,1,64.41
40.618094,-73.911214,40.770173,-73.845238,1,45.54
40.740707,-73.997685,40.877285,-73.781222,5,58.27
40.796919,-73.727264,40.622016,-73.932050,2,65.89
40.603348,-73.877205,40.739666,-73.923087,1,36.71
40.802687,-73.744927,40.757028,-73.901743,1,36.38
40.700231,-73.909039,40.761365,-73.761132,5,35.02
40.817463,-73.816032,40.859900,-74.018214,4,47.71
40.856380,-73.727073,40.735450,-73.975354,1,62.80
40.626337,-73.755009,40.691177,-73.762643,1,21.12
40.787998,-73.949725,40.766789,-73.978900,1,12.32
40.623709,-73.966993,40.786761,-73.863614,3,54.82
40.740676,-73.950812,40.696013,-73.892803,1,18.92
40.887081,-73.883940,40.592037,-73.731880,1,91.85
40.587064,-73.935554,40.830904,-73.823659,6,72.38
40.812502,-73.916891,40.683041,-73.998748,6,43.72
40.645220,-74.010003,40.571765,-73.932043,1,28.12
40.595063,-73.944796,40.850710,-73.770756,1,74.26
40.717394,-74.011016,40.684086,-73.859211,2,36.57
40.831015,-73.906262,40.676723,-73.913070,4,48.49
40.837672,-73.810401,40.826256,-73.987437,1,37.29
40.835095,-73.962465,40.646445,-73.762465,2,65.13
40.767694,-73.804489,40.652289,-73.985632,1,46.58
40.843532,-73.904460,40.709993,-73.779282,2,45.99
40.777953,-73.814725,40.714636,-74.006384,2,42.98
40.752568,-73.928389,40.752050,-73.993718,1,16.73
40.612146,-73.892496,40.663414,-73.966168,2,26.31
40.579460,-73.864758,40.587945,-73.737102,3,29.59
40.765730,-74.012261,40.589610,-74.003678,1,53.21
40.890703,-73.824042,40.634041,-73.823356,1,71.23
40.573245,-73.813101,40.577808,-73.883787,1,16.57
40.641808,-73.885642,40.630946,-73.838339,1,12.45
40.580607,-73.973943,40.606078,-73.900587,2,20.14
40.724091,-73.748561,40.718909,-73.744185,1,3.83
40.713930,-73.740045,40.563557,-74.005479,1,67.17
40.662785,-73.729698,40.873539,-73.868754,1,64.91
40.879924,-74.009583,40.737744,-73.899468,1,46.23
40.859871,-73.996985,40.597403,-73.841912,1,87.23
40.579572,-73.802417,40.738833,-74.022631,1,60.13
40.880630,-73.975420,40.883734,-73.889057,3,17.98
40.829001,-73.868651,40.803418,-73.912547,2,14.02
40.877954,-73.826849,40.623069,-73.814071,2,77.61
40.789288,-73.939603,40.825784,-73.929384,1,11.27
40.662957,-73.817544,40.594965,-73.906654,1,28.03
40.699369,-73.992156,40.839418,-73.860695,1,49.19
40.893410,-74.025105,40.670773,-73.731921,1,83.47
40.648771,-73.799451,40.658031,-73.733090,4,18.31
40.744263,-73.806483,40.899544,-73.840575,5,48.36
40.756694,-73.845281,40.763283,-74.012033,1,36.88
40.860932,-73.887792,40.877167,-74.027525,5,32.53
40.812707,-73.768201,40.799536,-73.955856,4,45.02
40.755538,-73.766512,40.725762,-73.979729,1,44.11
40.619966,-73.960546,40.576261,-73.773082,2,44.21
40.629386,-73.856522,40.740853,-74.028361,1,49.93
40.600328,-74.005628,40.608353,-73.931795,4,16.79
40.740030,-73.759640,40.574596,-73.841719,1,48.90
40.864741,-73.918823,40.626098,-73.930278,1,71.62
40.703601,-73.793872,40.692455,-73.924613,1,26.53
40.618309,-73.945773,40.685694,-73.999647,1,21.71
40.689218,-73.923160,40.574832,-73.972994,1,32.60
40.781911,-73.742108,40.675107,-73.912551,1,45.98
40.601286,-73.948203,40.638343,-73.873692,1,18.59
40.667881,-73.763747,40.856537,-73.964627,3,72.35
40.606832,-73.830574,40.755281,-73.994083,1,54.27
40.676628,-73.752069,40.607297,-73.761146,1,21.15
40.799536,-73.906159,40.607525,-73.841131,2,52.75
40.875600,-73.765511,40.575636,-73.870023,1,83.99
40.620483,-73.724145,40.786072,-73.813071,1,52.02
40.755317,-73.968826,40.643705,-73.964073,4,34.04
40.875362,-73.875909,40.636480,-73.744882,2,72.02
40.806266,-74.012862,40.616988,-73.852317,3,64.29
40.742187,-73.849126,40.745013,-73.738823,5,24.91
40.576952,-73.808453,40.719314,-73.748257,1,39.01
40.627434,-73.987650,40.676627,-73.982945,1,13.23
40.573908,-73.908751,40.653573,-73.968842,1,24.83
40.852995,-73.756703,40.837056,-74.021806,2,49.16
40.787043,-74.008578,40.690861,-73.980579,1,31.49
40.843450,-73.923236,40.690696,-73.982437,2,43.23
40.869702,-73.852074,40.571496,-73.730189,1,87.96
40.882844,-73.737057,40.572470,-73.894560,1,89.30
40.897876,-73.756972,40.573037,-73.964578,5,102.14
40.727296,-73.980629,40.644519,-73.873376,2,32.55
40.882643,-73.763578,40.620807,-73.877199,2,146.83
40.696386,-73.807245,40.665346,-73.822353,3,12.53
40.886515,-73.724723,40.628626,-74.000869,2,89.18
40.810316,-73.858131,40.891730,-73.750984,1,29.06
40.650027,-73.841526,40.635076,-73.916171,1,19.85
40.563650,-73.975703,40.868577,-73.792860,2,93.30
40.886587,-73.768631,40.600864,-73.997997,3,89.84
40.702487,-73.956624,40.672499,-73.942798,1,12.24
40.625101,-73.745940,40.613220,-73.913536,1,40.40
40.780738,-73.754207,40.850012,-73.958752,1,45.45
40.583899,-73.937017,40.879758,-73.793973,3,79.89
40.738530,-73.828255,40.606152,-73.899096,3,40.73
40.711011,-74.003877,40.693325,-73.819296,1,42.98
40.754544,-73.892638,40.623499,-73.774333,3,44.87
40.733527,-73.901922,40.627603,-73.760476,1,38.07
40.809706,-73.828940,40.775591,-73.800905,2,12.58
40.576882,-73.926635,40.800629,-74.019131,4,96.61
40.780323,-73.817039,40.820350,-73.796662,2,11.85
40.828177,-73.927205,40.860121,-73.774947,1,32.40
40.753847,-73.940827,40.874453,-73.881414,2,38.85
40.596211,-73.950215,40.778602,-73.893884,1,59.83
40.588516,-73.767265,40.819076,-73.946523,1,69.32
40.615612,-73.937101,40.678087,-73.724127,2,49.12
40.775391,-73.848337,40.730883,-73.802981,1,17.76
40.703626,-74.004830,40.644559,-73.888814,1,28.58
40.572542,-73.759844,40.832982,-73.906823,2,77.92
40.691672,-73.819757,40.711132,-73.724762,1,22.11
40.620609,-73.815792,40.588837,-73.735455,1,18.34
40.766711,-73.979275,40.772702,-73.740030,1,48.92
40.744281,-73.759041,40.839115,-73.961718,2,52.66
40.785980,-73.994173,40.645910,-74.007469,2,64.09
40.580171,-73.833147,40.836594,-73.788783,1,74.15
40.896341,-73.753012,40.884480,-73.854669,1,23.99
40.851410,-74.014771,40.879981,-73.886898,4,28.64
40.575132,-73.934574,40.687902,-73.958752,5,35.52
40.569552,-73.917787,40.563117,-73.870723,1,11.60
40.645039,-73.875950,40.692690,-73.837703,1,16.93
40.715490,-73.760657,40.567084,-73.774987,5,44.97
40.686896,-74.021946,40.730026,-73.836696,1,43.76
40.578945,-73.875366,40.854022,-73.844440,3,81.97
40.853453,-73.761660,40.734787,-73.947960,1,48.61
40.801698,-74.007221,40.821674,-73.807379,1,45.50
40.686100,-74.006346,40.836923,-73.893017,2,46.44
40.693377,-73.809684,40.600751,-73.778888,1,28.27
40.797013,-73.783194,40.888115,-73.938896,1,43.92
40.669866,-73.884057,40.755175,-73.870266,2,26.91
40.823752,-73.905391,40.799484,-73.956145,1,16.52
40.626469,-73.819814,40.857153,-73.824689,1,64.73
40.784453,-73.819326,40.654622,-73.827058,5,37.88
40.776836,-73.887405,40.857631,-73.789559,1,32.62
